malaria-deaths-by-age
Entity,Code,Year,Deaths - Malaria - Sex: Both - Age: Under 5 (Number),Deaths - Malaria - Sex: Both - Age: 70+ years (Number),Deaths - Malaria - Sex: Both - Age: 5-14 years (Number),Deaths - Malaria - Sex: Both - Age: 15-49 years (Number),Deaths - Malaria - Sex: Both - Age: 50-69 years (Number)
Azerbaijan,AZE,2007,0.021810536978448300,0.2757635139838240,0.031425756880661400,0.5608713178395520,0.2551820757632680
Azerbaijan,AZE,2008,0.020205707225367100,0.26828063771375200,0.029093603698561600,0.5400290995067510,0.2382028155819790
Azerbaijan,AZE,2009,0.01887740277988070,0.2623476009633370,0.025093462295664800,0.5121791453191410,0.2245054894378680
Azerbaijan,AZE,2010,0.017858135799224300,0.25816848872510300,0.023066349509303600,0.4913300372449740,0.2104383008267360
Azerbaijan,AZE,2011,0.01673942477996080,0.24984504850807300,0.021051054957453400,0.4684053971238500,0.20609249797832800
Azerbaijan,AZE,2012,0,0,0,0,0
Azerbaijan,AZE,2013,0,0,0,0,0
Azerbaijan,AZE,2014,0,0,0,0,0
Azerbaijan,AZE,2015,0,0,0,0,0
Azerbaijan,AZE,2016,0,0,0,0,0
Azerbaijan,AZE,2017,0,0,0,0,0
Bahamas,BHS,1990,0,0,0,0,0
Bahamas,BHS,1991,0,0,0,0,0
Bahamas,BHS,1992,0,0,0,0,0
Bahamas,BHS,1993,0,0,0,0,0
Bahamas,BHS,1994,0,0,0,0,0
Bahamas,BHS,1995,0,0,0,0,0
Bahamas,BHS,1996,0,0,0,0,0
Bahamas,BHS,1997,0,0,0,0,0
Bahamas,BHS,1998,0,0,0,0,0
Bahamas,BHS,1999,0,0,0,0,0
Bahamas,BHS,2000,0,0,0,0,0
Bahamas,BHS,2001,0,0,0,0,0
Bahamas,BHS,2002,0,0,0,0,0
Bahamas,BHS,2003,0,0,0,0,0
Bahamas,BHS,2004,0,0,0,0,0
Bahamas,BHS,2005,0,0,0,0,0
Bahamas,BHS,2006,0,0,0,0,0
Bahamas,BHS,2007,0,0,0,0,0
Bahamas,BHS,2008,0,0,0,0,0
Bahamas,BHS,2009,0,0,0,0,0
Bahamas,BHS,2010,0,0,0,0,0
Bahamas,BHS,2011,0,0,0,0,0
Bahamas,BHS,2012,0,0,0,0,0
Bahamas,BHS,2013,0,0,0,0,0
Bahamas,BHS,2014,0,0,0,0,0
Bahamas,BHS,2015,0,0,0,0,0
Bahamas,BHS,2016,0,0,0,0,0
Bahamas,BHS,2017,0,0,0,0,0
Bahrain,BHR,1990,0,0,0,0,0
Bahrain,BHR,1991,0,0,0,0,0
Bahrain,BHR,1992,0,0,0,0,0
Bahrain,BHR,1993,0,0,0,0,0
Bahrain,BHR,1994,0,0,0,0,0
Bahrain,BHR,1995,0,0,0,0,0
Bahrain,BHR,1996,0,0,0,0,0
Bahrain,BHR,1997,0,0,0,0,0
Bahrain,BHR,1998,0,0,0,0,0
Bahrain,BHR,1999,0,0,0,0,0
Bahrain,BHR,2000,0,0,0,0,0
Bahrain,BHR,2001,0,0,0,0,0
Bahrain,BHR,2002,0,0,0,0,0
Bahrain,BHR,2003,0,0,0,0,0
Bahrain,BHR,2004,0,0,0,0,0
Bahrain,BHR,2005,0,0,0,0,0
Bahrain,BHR,2006,0,0,0,0,0
Bahrain,BHR,2007,0,0,0,0,0
Bahrain,BHR,2008,0,0,0,0,0
Bahrain,BHR,2009,0,0,0,0,0
Bahrain,BHR,2010,0,0,0,0,0
Bahrain,BHR,2011,0,0,0,0,0
Bahrain,BHR,2012,0,0,0,0,0
Bahrain,BHR,2013,0,0,0,0,0
Bahrain,BHR,2014,0,0,0,0,0
Bahrain,BHR,2015,0,0,0,0,0
Bahrain,BHR,2016,0,0,0,0,0
Bahrain,BHR,2017,0,0,0,0,0
Bangladesh,BGD,1990,4.416161031305450,790.8523676959780,6649.794864864840,2405.1896569290800,2111.577865430690
Bangladesh,BGD,1991,4.346750171793610,767.1491861602870,6657.31152674362,2236.7249944812100,1943.9663685574600
Bangladesh,BGD,1992,4.126469615488880,762.8552326446640,6428.6612220228600,2188.7017573388800,1892.327378553620
Bangladesh,BGD,1993,3.934832568602970,742.6209534638860,6160.815064384030,2107.4760717428700,1824.888027936710
Bangladesh,BGD,1994,3.756522614533060,718.6973399920390,5848.670524763350,2020.481944813310,1747.6499618365800
Bangladesh,BGD,1995,3.5788797406559900,695.1086151522150,5502.012357021600,1967.1632375322000,1690.3574417650900
Bangladesh,BGD,1996,3.3895626803478900,653.3117847218650,5103.212071186690,1851.6000488289700,1569.806507590130
Bangladesh,BGD,1997,3.3062032304445200,629.6041046360700,4753.448861368520,1769.363468304820,1455.7449855317700
Bangladesh,BGD,1998,3.164906691632610,607.2472075781510,4377.517390515540,1693.4970052730300,1335.6633397744800
Bangladesh,BGD,1999,3.0539671774472200,551.560621586028,3661.008173382850,1601.571002255860,1160.4419777051700
Bangladesh,BGD,2000,2.9994157867223500,533.2669516439420,2982.8128606017100,1624.459876134170,959.7124493824240
Bangladesh,BGD,2001,2.9718179326346000,536.6313228399480,2518.1228767412000,1612.0407925335900,807.5721285636230
Bangladesh,BGD,2002,2.907194589786580,519.3211302452470,2026.278237041590,1608.7599816166100,709.6805277755320
Bangladesh,BGD,2003,2.7945021182527300,519.4670406147410,1788.0936548222100,1648.7564698608700,651.4474670620200
Bangladesh,BGD,2004,2.6619635333617000,532.0830225254380,1847.8699937469900,1667.4765384550600,598.121102429182
Bangladesh,BGD,2005,2.4891296304922100,543.5047242011850,1875.787189514330,1678.2480524078000,562.5628109368160
Bangladesh,BGD,2006,2.3176755000370500,548.9470121663480,1638.411166903730,1681.9202824085400,564.8274989977970
Bangladesh,BGD,2007,2.245012759817790,560.4369033074730,1519.3360006563500,1724.5432051600600,581.2954177432680
Bangladesh,BGD,2008,2.076467835524130,546.6257219516370,1489.8040227317200,1771.358456913260,574.4274645638230
Bangladesh,BGD,2009,1.8961783329241300,502.00720638262100,1356.3207447056700,1741.8667186111100,549.8817309264090
Bangladesh,BGD,2010,1.7762510925377500,479.5129518195670,1267.87186269131,1736.9636946371600,550.1727529371100
Bangladesh,BGD,2011,1.702638735624090,443.3388962149450,1234.8715551131100,1669.23766572689,543.5807395534670
Bangladesh,BGD,2012,1.5082066457735700,396.05780717795900,1139.3491541259400,1585.319906624800,524.7518584031210
Bangladesh,BGD,2013,1.4767665404546400,380.73761393988600,1075.1044764055500,1565.4555147686000,534.9673968718980
Bangladesh,BGD,2014,1.3728491007850600,363.8412195706670,1025.7988311948900,1531.5546465735200,540.8998082957200
Bangladesh,BGD,2015,1.347066465519610,369.1051960726040,973.0257522713530,1505.730730780880,565.6996847786440
Bangladesh,BGD,2016,1.2347959883515400,369.894043877643,910.3517707093550,1435.5135602616600,581.6694465243880
Bangladesh,BGD,2017,1.1619501727023800,377.1502215149630,863.4941686509770,1414.7863805376900,617.7855007255960
Barbados,BRB,1990,0,0,0,0,0
Barbados,BRB,1991,0,0,0,0,0
Barbados,BRB,1992,0,0,0,0,0
Barbados,BRB,1993,0,0,0,0,0
Barbados,BRB,1994,0,0,0,0,0
Barbados,BRB,1995,0,0,0,0,0
Barbados,BRB,1996,0,0,0,0,0
Barbados,BRB,1997,0,0,0,0,0
Barbados,BRB,1998,0,0,0,0,0
Barbados,BRB,1999,0,0,0,0,0
Barbados,BRB,2000,0,0,0,0,0
Barbados,BRB,2001,0,0,0,0,0
Barbados,BRB,2002,0,0,0,0,0
Barbados,BRB,2003,0,0,0,0,0
Barbados,BRB,2004,0,0,0,0,0
Barbados,BRB,2005,0,0,0,0,0
Barbados,BRB,2006,0,0,0,0,0
Barbados,BRB,2007,0,0,0,0,0
Barbados,BRB,2008,0,0,0,0,0
Barbados,BRB,2009,0,0,0,0,0
Barbados,BRB,2010,0,0,0,0,0
Barbados,BRB,2011,0,0,0,0,0
Barbados,BRB,2012,0,0,0,0,0
Barbados,BRB,2013,0,0,0,0,0
Barbados,BRB,2014,0,0,0,0,0
Barbados,BRB,2015,0,0,0,0,0
Barbados,BRB,2016,0,0,0,0,0
Barbados,BRB,2017,0,0,0,0,0
Belarus,BLR,1990,0,0,0,0,0
Belarus,BLR,1991,0,0,0,0,0
Belarus,BLR,1992,0,0,0,0,0
Belarus,BLR,1993,0,0,0,0,0
Belarus,BLR,1994,0,0,0,0,0
Belarus,BLR,1995,0,0,0,0,0
Belarus,BLR,1996,0,0,0,0,0
Belarus,BLR,1997,0,0,0,0,0
Belarus,BLR,1998,0,0,0,0,0
Belarus,BLR,1999,0,0,0,0,0
Belarus,BLR,2000,0,0,0,0,0
Belarus,BLR,2001,0,0,0,0,0
Belarus,BLR,2002,0,0,0,0,0
Belarus,BLR,2003,0,0,0,0,0
Belarus,BLR,2004,0,0,0,0,0
Belarus,BLR,2005,0,0,0,0,0
Belarus,BLR,2006,0,0,0,0,0
Belarus,BLR,2007,0,0,0,0,0
Belarus,BLR,2008,0,0,0,0,0
Belarus,BLR,2009,0,0,0,0,0
Belarus,BLR,2010,0,0,0,0,0
Belarus,BLR,2011,0,0,0,0,0
Belarus,BLR,2012,0,0,0,0,0
Belarus,BLR,2013,0,0,0,0,0
Belarus,BLR,2014,0,0,0,0,0
Belarus,BLR,2015,0,0,0,0,0
Belarus,BLR,2016,0,0,0,0,0
Belarus,BLR,2017,0,0,0,0,0
Belgium,BEL,1990,0,0,0,0,0
Belgium,BEL,1991,0,0,0,0,0
Belgium,BEL,1992,0,0,0,0,0
Belgium,BEL,1993,0,0,0,0,0
Belgium,BEL,1994,0,0,0,0,0
Belgium,BEL,1995,0,0,0,0,0
Belgium,BEL,1996,0,0,0,0,0
Belgium,BEL,1997,0,0,0,0,0
Belgium,BEL,1998,0,0,0,0,0
Belgium,BEL,1999,0,0,0,0,0
Belgium,BEL,2000,0,0,0,0,0
Belgium,BEL,2001,0,0,0,0,0
Belgium,BEL,2002,0,0,0,0,0
Belgium,BEL,2003,0,0,0,0,0
Belgium,BEL,2004,0,0,0,0,0
Belgium,BEL,2005,0,0,0,0,0
Belgium,BEL,2006,0,0,0,0,0
Belgium,BEL,2007,0,0,0,0,0
Belgium,BEL,2008,0,0,0,0,0
Belgium,BEL,2009,0,0,0,0,0
Belgium,BEL,2010,0,0,0,0,0
Belgium,BEL,2011,0,0,0,0,0
Belgium,BEL,2012,0,0,0,0,0
Belgium,BEL,2013,0,0,0,0,0
Belgium,BEL,2014,0,0,0,0,0
Belgium,BEL,2015,0,0,0,0,0
Belgium,BEL,2016,0,0,0,0,0
Belgium,BEL,2017,0,0,0,0,0
Belize,BLZ,1990,0.13796037511599700,0.024436004160438500,0.0665507149665043,0.19030380603765300,0.04727450834429150
Belize,BLZ,1991,0.13504854166411900,0.02427936220045770,0.07189681172325230,0.20462275415002900,0.045543946251935000
Belize,BLZ,1992,0.12915166388326800,0.02465826590826360,0.07699087583553610,0.22118716288963600,0.04389742740465290
Belize,BLZ,1993,0.1193969161517490,0.024487535285949100,0.06751732220093590,0.22511064450142600,0.04391521956911190
Belize,BLZ,1994,0.11303117693512800,0.02430629249274400,0.061039400383977600,0.22744578595401300,0.0458588208455245
Belize,BLZ,1995,0.10624860348716100,0.024866854557440700,0.06673627010065540,0.2586621984374460,0.046292213000883600
Belize,BLZ,1996,0.09868574940527090,0.025017811328011700,0.07075651521838800,0.26948306754038500,0.04746779686765300
Belize,BLZ,1997,0.09362641432430350,0.025561730001176200,0.06708362784297710,0.27483715382340300,0.04919305193676180
Belize,BLZ,1998,0.09182297738901710,0.026108849108763100,0.06390957762148260,0.2718242144314270,0.05244705498360540
Belize,BLZ,1999,0.08834799972216040,0.025986791599628800,0.05923726966876860,0.26002055389055400,0.05473168822238020
Belize,BLZ,2000,0.08376567910764060,0.02556601476719130,0.05557266921499020,0.2523931804415160,0.053501775398314600
Belize,BLZ,2001,0.07920125032627300,0.024312638398414300,0.0553122426166758,0.25201856239161500,0.05097676890543450
Belize,BLZ,2002,0.0736403442865111,0.022913637127086900,0.0524568817171311,0.24556278775015900,0.04711586255265690
Belize,BLZ,2003,0.06728039404483940,0.02276231773028440,0.04464243102810740,0.23482513607379100,0.044447016501883300
Belize,BLZ,2004,0.061766996440699300,0.022720494349447800,0.038821642550068700,0.22961083955832200,0.043029807450532500
Belize,BLZ,2005,0.05596265248327600,0.022115321513504200,0.036845521458571400,0.22147144877114500,0.042039007998313100
Belize,BLZ,2006,0.05161152612459970,0.022788130122694300,0.03499392524456140,0.20697888785689400,0.04326756473976740
Belize,BLZ,2007,0.0467467270653487,0.022645223650064800,0.028564420709429100,0.1968533465282580,0.042258277423192400
Belize,BLZ,2008,0.04223056205956070,0.021942548510003800,0.02293400994212300,0.18979748212723000,0.04093492105437010
Belize,BLZ,2009,0.038165971707087100,0.02172019016369460,0.02417047368456070,0.17937569966784800,0.04094193998243870
Belize,BLZ,2010,0.0335433647284187,0.022114692061552200,0.026047704080969800,0.17992360419324300,0.039699270976942100
Belize,BLZ,2011,0.030018048779018300,0.02145334119118970,0.021083662527715700,0.1784388144732780,0.03891174385772850
Belize,BLZ,2012,0.0268189713852688,0.021342296674971000,0.016201341244188500,0.17144726810845300,0.03918836517481260
Belize,BLZ,2013,0.02214609780624640,0.020373569134675700,0.011528334771759100,0.1520598865886080,0.03735277360232090
Belize,BLZ,2014,0.020639413996417400,0.02146863735023150,0.009675494690728320,0.15496156785267100,0.03812717146684620
Belize,BLZ,2015,0.01791118885234270,0.020480791477839,0.008320415057944420,0.14649769788492000,0.03636941389375470
Belize,BLZ,2016,0.016091407973409000,0.020016640225477500,0.007441667499076300,0.14272557437544700,0.0358187577677923
Belize,BLZ,2017,0.01643452276715110,0.021064784863490100,0.007461077246406530,0.1490437825610810,0.037762372905795100
Benin,BEN,1990,3821.206183797630,197.60064795979700,417.3776232412130,422.03480558482000,307.4800409131620
Benin,BEN,1991,3886.1464680007300,200.58114856176100,429.0777550485470,443.76809141704300,318.3063944258710
Benin,BEN,1992,3921.5875740886900,203.0332835001820,439.69969590852600,463.34737398284900,328.13551152906500
Benin,BEN,1993,3945.216729567350,206.41813693678800,449.7417148320450,483.63714669418000,337.46549498437600
Benin,BEN,1994,4003.2908382664800,214.16603879817500,468.17198274543800,513.7946996228400,354.00647668684600
Benin,BEN,1995,4067.7179687080300,226.28341722974100,489.3202836693590,545.0529819608970,371.5680319164000
Benin,BEN,1996,4181.876757013690,241.06647588661100,509.85271291244900,579.3617902182770,392.2275164043700
Benin,BEN,1997,4337.795775824260,255.17805379965600,538.1750232388700,616.8740025581940,410.2483198714370
Benin,BEN,1998,4518.61132227726,269.44554827787300,566.4802259823530,658.0062119474790,436.4220460746990
Benin,BEN,1999,4718.128956531570,286.47865200754200,594.539654004578,697.6680224485680,465.45429969934800
Benin,BEN,2000,4952.536675395560,307.0511634329210,630.9622684094440,753.9551946282240,498.78390185862000
Benin,BEN,2001,4983.8814935669100,339.17815549113200,647.6010581660310,831.2133084479130,551.3728101430940
Benin,BEN,2002,5107.468121054890,353.55409108610700,667.2069902016440,868.1133131213580,574.4924522311220
Benin,BEN,2003,5561.144373135360,391.64343389632500,719.0865107754550,954.9017094727350,634.4689259301200
Benin,BEN,2004,6584.692653023870,446.7296477823430,830.8558397619660,1084.322180343830,719.5280791258480
Benin,BEN,2005,7183.775903525750,496.24353277427900,897.7317573319330,1202.9939606665500,798.4839901313760
Benin,BEN,2006,7528.745974252490,532.8702764615070,936.4462603469040,1295.6481491405700,863.1849936047210
Benin,BEN,2007,7494.3994635855300,556.9067490856990,936.5396947097670,1364.2283277125500,913.654752357106
Benin,BEN,2008,7412.359914845680,575.0496089565630,937.737103818985,1423.1716655951500,965.6988280306100
Benin,BEN,2009,7026.853735143510,564.7500208666270,910.2531808360870,1431.8134928015700,982.0440713409090
Benin,BEN,2010,6476.539726489810,548.2446077324730,864.2524174156710,1420.6487869382700,982.3994614615580
Benin,BEN,2011,6105.293600507600,520.5067929032270,790.817282680537,1386.843815725390,964.4422741958770
Benin,BEN,2012,5785.653343553450,491.59278586405000,739.3006975022290,1343.7835174028200,939.1216044387080
Benin,BEN,2013,5363.52143095095,475.27381436888000,685.4940203610280,1313.7580674328400,929.3393260607290
Benin,BEN,2014,5181.201998746710,477.93527407934000,663.0003631790650,1328.036000037760,947.9172844675330
Benin,BEN,2015,5522.222493979270,500.41290632057600,700.0346453286740,1404.1252600604000,1005.8889018407200
Benin,BEN,2016,5778.054700035140,527.5532843091820,735.8245340040040,1492.2910600295100,1075.037354930870
Benin,BEN,2017,5610.585490149690,524.4653618236030,721.0514843139030,1494.0822858645100,1082.8059272507000
Bermuda,BMU,1990,0,0,0,0,0
Bermuda,BMU,1991,0,0,0,0,0
Bermuda,BMU,1992,0,0,0,0,0
Bermuda,BMU,1993,0,0,0,0,0
Bermuda,BMU,1994,0,0,0,0,0
Bermuda,BMU,1995,0,0,0,0,0
Bermuda,BMU,1996,0,0,0,0,0
Bermuda,BMU,1997,0,0,0,0,0
Bermuda,BMU,1998,0,0,0,0,0
Bermuda,BMU,1999,0,0,0,0,0
Bermuda,BMU,2000,0,0,0,0,0
Bermuda,BMU,2001,0,0,0,0,0
Bermuda,BMU,2002,0,0,0,0,0
Bermuda,BMU,2003,0,0,0,0,0
Bermuda,BMU,2004,0,0,0,0,0
Bermuda,BMU,2005,0,0,0,0,0
Bermuda,BMU,2006,0,0,0,0,0
Bermuda,BMU,2007,0,0,0,0,0
Bermuda,BMU,2008,0,0,0,0,0
Bermuda,BMU,2009,0,0,0,0,0
Bermuda,BMU,2010,0,0,0,0,0
Bermuda,BMU,2011,0,0,0,0,0
Bermuda,BMU,2012,0,0,0,0,0
Bermuda,BMU,2013,0,0,0,0,0
Bermuda,BMU,2014,0,0,0,0,0
Bermuda,BMU,2015,0,0,0,0,0
Bermuda,BMU,2016,0,0,0,0,0
Bermuda,BMU,2017,0,0,0,0,0
Bhutan,BTN,1990,32.84686192220610,0.8887459842262550,12.584873323073800,4.079706618595920,1.916982716515840
Bhutan,BTN,1991,32.40661613548700,0.9153002129292000,12.791208452590700,4.164762247562860,1.970662975768040
Bhutan,BTN,1992,30.43003592573690,0.9457759032664730,11.61907618285730,3.302016768082100,1.6764367793829800
Bhutan,BTN,1993,29.05814449859820,0.9663585250550590,11.423306833040000,3.232126237471150,1.6599222139955700
Bhutan,BTN,1994,28.23193911467040,0.9929690376429500,11.054548844944600,3.087619653495510,1.611538562840490
Bhutan,BTN,1995,28.034209516846700,1.016383626820930,11.21497411919880,3.144493818341900,1.6327754376756600
Bhutan,BTN,1996,27.882782882002900,1.0235904248073400,10.986257445002900,3.0777095449989300,1.6090379428036700
Bhutan,BTN,1997,28.257790502971400,1.060150798438210,11.077740218337300,3.17345583069248,1.6417215210114700
Bhutan,BTN,1998,28.43461135244230,1.2290181217217300,11.528811934169200,3.764751223642310,1.89588311515897
Bhutan,BTN,1999,28.285585132099400,1.2895929240097300,11.553959681420600,4.053606593821250,1.9616680537641300
Bhutan,BTN,2000,25.73346079280090,1.1990449150273800,9.754993983675780,3.4830212938365900,1.7670634551108400
Bhutan,BTN,2001,25.813303958694300,1.227440813180940,9.337622413573100,3.493783533390780,1.7728940686818300
Bhutan,BTN,2002,25.271943846194300,1.266493879652260,8.96788719427201,3.5334613711095000,1.7923217119402000
Bhutan,BTN,2003,24.391554944753900,1.251361191141810,8.439487935880370,3.4145780416802600,1.734221244135990
Bhutan,BTN,2004,23.48220346465500,1.2755819680608800,8.071979194130170,3.3940025871911000,1.7295470610204700
Bhutan,BTN,2005,22.429189775319900,1.3230672952094000,7.742095957565350,3.4500424610711200,1.7537714363453100
Bhutan,BTN,2006,21.03128561627600,1.3679245583775600,7.331157323418070,3.4827789449112400,1.7728449016002400
Bhutan,BTN,2007,20.61127322537290,1.4115846294098700,7.159204175299800,3.5590394953383600,1.8141745230353900
Bhutan,BTN,2008,19.08062328526480,1.443559581008070,6.893452388261080,3.5791472308760400,1.8365556786788400
Bhutan,BTN,2009,17.617101857127900,1.4923123004465200,6.706921215149590,3.6983510792482400,1.904615442963250
Bhutan,BTN,2010,15.382571095912300,1.4912036110643600,6.353405463284770,3.642785545403280,1.8932836849040400
Bhutan,BTN,2011,13.951841698282100,1.5066247668898500,6.108556121644640,3.6404038718354700,1.9071550869903500
Bhutan,BTN,2012,11.03189907037270,1.445150942324130,5.570836890538090,3.443038531168240,1.8223948048018400
Bhutan,BTN,2013,8.509487927487480,1.3545436988123200,5.013016262887100,3.1408368383795400,1.6906792156943100
Bhutan,BTN,2014,7.890116925841570,1.4062847966211500,4.948741709528230,3.178285892959840,1.7451987318582000
Bhutan,BTN,2015,7.491854402288030,1.4855955024105000,4.960621481407540,3.2674208134798100,1.8346209621137700
Bhutan,BTN,2016,7.039168887267380,1.5571015483408600,4.937453847402570,3.3275559427313500,1.9195043265173000
Bhutan,BTN,2017,6.519388355557850,1.6181421855311400,4.8308690563245600,3.3288144077077000,1.9863384882968200
Bolivia,BOL,1990,10.089416732515100,1.1091512496700500,3.1779181495337500,6.179845562359310,2.1184300529495600
Bolivia,BOL,1991,9.824303977213030,1.1263259629428900,3.119562727171730,6.15801707484781,2.1182704282233500
Bolivia,BOL,1992,9.428338757748710,1.1285312046797000,3.030504374939640,6.045308563380350,2.0806601610852200
Bolivia,BOL,1993,8.98813285810902,1.1303866865927900,2.9287758383134700,5.938541949385160,2.042296599914450
Bolivia,BOL,1994,8.495712308422090,1.1183727008457300,2.7881860958520600,5.741268590805900,1.969413904342130
Bolivia,BOL,1995,7.946407643675690,1.1111274061280100,2.636576728970370,5.558704774874660,1.9059999314884800
Bolivia,BOL,1996,7.316799113681540,1.1686291722181500,2.2288398202947200,5.061442847088370,1.8774598690694300
Bolivia,BOL,1997,6.584250337416200,1.1506209137358600,2.036859017537680,4.797867917253400,1.7975038676307900
Bolivia,BOL,1998,5.808653012908280,1.1100281115614400,1.8193802129172700,4.451118002757920,1.6856121297243900
Bolivia,BOL,1999,4.910114895072290,1.0499162935604800,1.5682992249973300,4.015152938681630,1.5398721763474300
Bolivia,BOL,2000,4.052278633740630,0.9733081248692500,1.3180990269347300,3.5685402793838500,1.3729577874063900
Bolivia,BOL,2001,3.3629117909554100,0.9172700354920400,1.1297853426654300,3.219024756590980,1.2460904265755200
Bolivia,BOL,2002,2.816561248403000,0.892545924550359,0.9904478253689950,3.0144084827633200,1.177226338500330
